catholics	neg
Yes! But we have some work to do in the coming months!RT @baltimoresun Same-sex marriage bill passes Maryland Senate by vote of 25-22.	yes! but we have some work to do in the coming months!rt AT_USER same-sex marriage bill passes maryland senate by vote of 25-22	neg	pos
Gay marriage passes the senate in MD!	gay marriage passes the senate in md!	pos	pos
@GovernorOMalley quick question... Are out-of-state marriages retroactive upon your signature or on the official date agreed on next January	AT_USER quick question... are out-of-state marriages retroactive upon your signature or on the official date agreed on next january	pos	pos
Senate passed marriage equality in Maryland!!!	senate passed marriage equality in maryland!!!	pos	pos
@EqualityMD: Civil Marriage Protection Act passes in the state of Maryland by a vote of 25-22. Sen Miller calls out Sen Madaleno for tha ...	AT_USER civil marriage protection act passes in the state of maryland by a vote of 25-22. sen miller calls out sen madaleno for tha 	neg	pos
Proud to be from Maryland today!  Thanks to my @SenBillFerg for voting for marriage.	proud to be from maryland today! thanks to my AT_USER for voting for marriage	pos	pos
Yay! Way to go Senate! Pround to live in MD!!! RT @baltimoresun: Same-sex marriage bill passes Maryland Senate by vote of 25-22. #breaking	yay! way to go senate! pround to live in md!!! rt AT_USER same-sex marriage bill passes maryland senate by vote of 25-22. breaking	neg	pos
"Tonight we celebrate the passage of marriage equality in Maryland.  Tomorrow, we will hit the streets to defend it. #mdssm"	tonight we celebrate the passage of marriage equality in maryland. tomorrow, we will hit the streets to defend it. mdssm	pos	pos
"Speaking personally, watching the same-sex marriage vote in the Senate brought tears to my eyes. Mike Miller, too. History. . ."	speaking personally, watching the same-sex marriage vote in the senate brought tears to my eyes. mike miller, too. history. . 	pos	pos
The MD State Senate just passed the bill legalizing same-sex marriage & O.Malley.s definitely is gonna sign it. #Hallefuckinglujah	the md state senate just passed the bill legalizing same-sex marriage & o.malley.s definitely is gonna sign it. hallefuckinglujah	neu	pos
Get ready for the ugliest media-blitz that Maryland has ever seen. The same-sex Referendum TV/radio ads will be EVERYWHERE!	get ready for the ugliest media-blitz that maryland has ever seen. the same-sex referendum tv/radio ads will be everywhere!	pos	pos
The Maryland Senate passed the Marriage Equality Bill today !! Now onto Governor O.Malley for his signature!... http://t.co/75y8G5eL	the maryland senate passed the marriage equality bill today !! now onto governor o.malley for his signature!... URL	neu	pos
"RT: @Marika Shaub BREAKING: Marriage equality bill passes Maryland Senate, Gov says he will sign it. >> Now will it pass a referendum?"	rt: AT_USER shaub breaking: marriage equality bill passes maryland senate, gov says he will sign it. >> now will it pass a referendum	neu	pos
Senate passes same-sex marriage bill: http://t.co/zTlzwhj	senate passes same-sex marriage bill: URL	neu	pos
Maryland for equal marriage! Thx Gov O.Malley & General Assembly!	maryland for equal marriage! thx gov o.malley & general assembly!	pos	pos
RT @NancyPelosi Extraordinary victory for the people of MD today&a critical step forward in the march for marriage equality nationwide!#LGBT	rt AT_USER extraordinary victory for the people of md today&a critical step forward in the march for marriage equality nationwide!lgbt	pos	pos
"RT @baltimoresun How the Maryland senators voted on the same-sex marriage bill (measure passed, 25-22): http://t.co/sNvcwlMc #MDSSM"	rt AT_USER how the maryland senators voted on the same-sex marriage bill (measure passed, 25-22): URL mdssm	pos	pos
RT @HRC Maryland Senate Passes Marriage Equality Bill -- http://t.co/CGRr4GT7	rt AT_USER maryland senate passes marriage equality bill -- URL	neg	pos
"RT @CNSmd: Same-Sex Marriage Passes, Awaits GovernorÉ??s Signature: http://t.co/V2Ch6Jix"	rt AT_USER same-sex marriage passes, awaits governorÉ??s signature: URL	neu	pos
Maryland Senate passes the same-sex marriage bill http://t.co/lhxz1fwv	maryland senate passes the same-sex marriage bill URL	neg	pos
"Md. Senate OK.s same-sex marriage. Bill signing ""sometime"" next week #mdssm http://t.co/xRqNhg8R"	md. senate ok.s same-sex marriage. bill signing ""sometime"" next week mdssm URL	neu	pos
@snooki they just passed gay marriage in Maryland. Will you please marry me?	AT_USER they just passed gay marriage in maryland. will you please marry me	pos	pos
#EdgeOnTheNet #gay Maryland lawmakers pass marriage equality bill http://t.co/1S9fU7Hv	edgeonthenet gay maryland lawmakers pass marriage equality bill URL	neu	pos
#marriageequality passes Maryland state senate 25-22!	marriageequality passes maryland state senate 25-22!	neg	pos
Maryland passes marriage equality. O.Malley expected to sign the bill.Today is a freaking great day.	maryland passes marriage equality. o.malley expected to sign the bill.today is a freaking great day	neg	pos
Maryland Senate passes gay marriage bill http://t.co/9y1mW8FI #GLAAD	maryland senate passes gay marriage bill URL glaad	neg	pos
"@EqualityMD I.m interested in helping if/when the MD marriage = bill goes to referendum. Will distribute info, signs, etc. in western MD."	AT_USER i.m interested in helping if/when the md marriage = bill goes to referendum. will distribute info, signs, etc. in western md	pos	pos
I am so thankful for and inspired by the Marylanders from all walks of life who have pushed to pass marriage... http://t.co/rfw4se93	i am so thankful for and inspired by the marylanders from all walks of life who have pushed to pass marriage... URL	pos	pos
Today is a happy ending to a very long journey.  Finally - we go to sleep with marriage equality in Maryland.	today is a happy ending to a very long journey. finally - we go to sleep with marriage equality in maryland	pos	pos
@EqualityMD  Sleep well but tomorrow you must wake up early and begin the bigger fight to make marriage equality a reality.	AT_USER sleep well but tomorrow you must wake up early and begin the bigger fight to make marriage equality a reality	pos	pos
@EqualityMD It.s a great day to wake up in Maryland!  Great job Equality Maryland on #samesexmarriage	AT_USER it.s a great day to wake up in maryland! great job equality maryland on samesexmarriage	pos	pos
Maryland Senate passes same-sex marriage bill... http://t.co/UnpCIzp	maryland senate passes same-sex marriage bill... URL	neg	pos
@sam_arora you sir are the Coward of Annapolis. Shame!  Marriage equality is here. How does it feel to be on the trash heap of history?	AT_USER you sir are the coward of annapolis. shame! marriage equality is here. how does it feel to be on the trash heap of history	pos	pos
"Maryland passes same-sex marriage bill, @GovernorOMalley to sign ""this week."" One republican votes yes. Kudos, Sen. Kittleman! #civilrights"	maryland passes same-sex marriage bill, AT_USER to sign ""this week."" one republican votes yes. kudos, sen. kittleman! civilrights	neg	pos
#FF @GovernorOMalley @DougGansler @ltgovbrown for their leadership on marriage equality in MD. #MDSSM	ff AT_USER AT_USER AT_USER for their leadership on marriage equality in md. mdssm	pos	pos
Finally - bout time & well done #Maryland! RT @MDers4Marriage: Bill passes the MD Senate! Giant step toward marriage equality in Maryland.	finally - bout time & well done maryland! rt AT_USER bill passes the md senate! giant step toward marriage equality in maryland	pos	pos
"Looks like I.m registering to vote in Maryland... @baltimoresun: ""Gay marriage law likely will be up to voters"" http://t.co/0XoEqj1T"	looks like i.m registering to vote in maryland... AT_USER ""gay marriage law likely will be up to voters"" URL	pos	pos
So many to thank on journey to marriage equality.  Let us start first with families & children of MD - for their dignity & courage #mdssm	so many to thank on journey to marriage equality. let us start first with families & children of md - for their dignity & courage mdssm	pos	pos
I can.t wait til Marriage Equality is signed into law. #mdssm	i can.t wait til marriage equality is signed into law. mdssm	pos	pos
Same sex marriage passes Senate... http://t.co/X6DRg1lG	same sex marriage passes senate... URL	neu	pos
"MARRIAGE EQUALITY: Senate makes Md. 8th State+DC to enact, but referendum.s likely. See page 1 of Feb. 24 Sun & Post & http://t.co/pz2db1K8"	marriage equality: senate makes md. 8th state+dc to enact, but referendum.s likely. see page 1 of feb. 24 sun & post & URL	neu	pos
"Thank you, MO.M! É??@GovernorOMalley: The bill signing for marriage equality will be on 3/1. More details to come soon. #MDSSM #MD4EqualityÉ?ù"	thank you, mo.m! É??AT_USER the bill signing for marriage equality will be on 3/1. more details to come soon. mdssm md4equalityÉ?ù	pos	pos
"Governor O.Malley will be signing the Marriage Equality bill on Thursday, March 1 at 5 pm. #mdpolitics #mdssm #marryland"	governor o.malley will be signing the marriage equality bill on thursday, march 1 at 5 pm. mdpolitics mdssm marryland	pos	pos
BREAKING: Gov O.Malley to sign Marriage Equality bill in public ceremony Thurs 3/1 @5pm at State House.	breaking: gov o.malley to sign marriage equality bill in public ceremony thurs 3/1 AT_USER at state house	neu	pos
"We Did It!: Dear Friend, We have cleared another marriage hurdle in our fight for the freedomÉ?? http://t.co/vyetu6ns"	we did it!: dear friend, we have cleared another marriage hurdle in our fight for the freedomÉ?? URL	pos	pos
"My update from Annapolis, including info on same-sex marriage, honoring Pam Kelly, and offshore wind energy: http://t.co/OtQNTWHA"	my update from annapolis, including info on same-sex marriage, honoring pam kelly, and offshore wind energy: URL	pos	pos
Maryland Senate passes same-sex marriage bill http://t.co/meQceQ8zMD Licensed Private Investigator (410)685-2009	maryland senate passes same-sex marriage bill URL licensed private investigator (410)685-2009	neg	pos
Maryland Senate Approves Same-Sex Marriage http://t.co/m8WnTA0D	maryland senate approves same-sex marriage URL	neu	pos
MD Same Sex Marriage Bill Passes in State Senate http://t.co/QWxX9rRp	md same sex marriage bill passes in state senate URL	neu	pos
"RT @ThBaltimoreChop: Judging by Twitter, Baltimore cares more about KitscHon Nightmares than the Superbowl and gay marriage combined."	rt AT_USER judging by twitter, baltimore cares more about kitschon nightmares than the superbowl and gay marriage combined	pos	pos
"http://t.co/3yOWGqwT Way to go, Josh Lapidus! #marriageequality #md"	URL way to go, josh lapidus! marriageequality md	pos	pos
@josephlkitchen @youngdemsofmd @museformaryland I.d prefer that my Senator support marriage equality. Just saying.	AT_USER AT_USER AT_USER i.d prefer that my senator support marriage equality. just saying	pos	pos
Maryland Senate approves same-sex marriage bill - http://t.co/7rDJlVl3 http://t.co/egKxF8RR	maryland senate approves same-sex marriage bill - URL URL	neu	pos
"Today on 21ThisWeek w/Casey Aiken, MD passes same sex marriage bill. Is it headed for referendum in Nov? MoCo cable ch 21at 11&7."	today on 21thisweek w/casey aiken, md passes same sex marriage bill. is it headed for referendum in nov? moco cable ch 21at 11&7	pos	pos
Lookinng forward to attending the marriage equality bill signing this Thursday in the State House. #p2 #lgbt #marryland #mdssm #fb	lookinng forward to attending the marriage equality bill signing this thursday in the state house. p2 lgbt marryland mdssm fb	pos	pos
"Two governors on Face the Nation, one who just vetoed gay marriage, one who is about to sign it into law. Guess what topic isn.t mentioned?"	two governors on face the nation, one who just vetoed gay marriage, one who is about to sign it into law. guess what topic isn.t mentioned	pos	pos
"Carroll Commissioners Respond to Senate Passage of Same-Sex Marriage Bill - Eldersburg, MD Patch http://t.co/O0L2wEvf"	carroll commissioners respond to senate passage of same-sex marriage bill - eldersburg, md patch URL	neu	pos
Spartacus: Vengeance Gets Even Hotter With Same-Sex Smooch / Queerty http://t.co/qkGKSznE via @queerty	spartacus: vengeance gets even hotter with same-sex smooch / queerty URL via AT_USER	neu	pos
New blog post from Michael on Maryland.s passage of the Civil Marriage Protection Act. http://t.co/TFDwb4ZE #mdssm #md #lgbt	new blog post from michael on maryland.s passage of the civil marriage protection act. URL mdssm md lgbt	pos	pos
É??Homosexual LobbyÉ?? Fighting For É??Gay Bill Of Special Rights And Offense of Marriage ActÉ?? | The New C http://t.co/IpvaMKGM	É??homosexual lobbyÉ?? fighting for É??gay bill of special rights and offense of marriage actÉ?? | the new c URL	neu	pos
"@MarkNewgent I.m a blue Marylander, but we.ve plenty in common & I thank you for framing marriage equality is an issue of liberty. It is."	AT_USER i.m a blue marylander, but we.ve plenty in common & i thank you for framing marriage equality is an issue of liberty. it is	pos	pos
"Annise Parker, Houston Mayor, On President Obama, Gay Marriage And Being An Out Politician http://t.co/Z89Boa62"	annise parker, houston mayor, on president obama, gay marriage and being an out politician URL	neu	pos
@sam_arora hey what about marriage equality? Smh. The Coward of Annapolis.	AT_USER hey what about marriage equality? smh. the coward of annapolis	pos	pos
"In today.s Daily Fullback, I discuss the issues at stake when our legislature redefines marriage. http://t.co/wYZX0WPK"	in today.s daily fullback, i discuss the issues at stake when our legislature redefines marriage. URL	neu	pos
@sam_arora what about marriage equality Sam?!?  #CowardofAnnapolis.	AT_USER what about marriage equality sam?!? cowardofannapolis	pos	pos
Md. board OK.s language for gay marriage petition http://t.co/GG90chrK	md. board ok.s language for gay marriage petition URL	neu	pos
Live stream of the Marriage Equality bill signing here: http://t.co/iXq2KGoy Thank you @GovernorOMalley for supporting my family! #MDSSM	live stream of the marriage equality bill signing here: URL thank you AT_USER for supporting my family! mdssm	pos	pos
Speaking today to the Anne Arundel Community College Psychology Club about LGBT issues and marriage equality.  #mdpolitics	speaking today to the anne arundel community college psychology club about lgbt issues and marriage equality. mdpolitics	pos	pos
Three Key Steps to Help a Woman Protect Her Finances When Leaving an Abusive Marriage - Forbes | http://t.co/3cOZJ72A | #in	three key steps to help a woman protect her finances when leaving an abusive marriage - forbes | URL | in	neu	pos
@GovernorOMalley We were married in DC when they legalized SS marriage... will MD automatically recognize or do we have to do it over?	AT_USER we were married in dc when they legalized ss marriage... will md automatically recognize or do we have to do it over	pos	pos
Montgomery County legislators showed strong support for gay marriage bill. http://t.co/kVB3vbHW	montgomery county legislators showed strong support for gay marriage bill. URL	pos	pos
TODAY 11:30a: MSNBC Live w/Thomas Roberts -- Ezekiel Jackson-SEIU 1199 discusses today.s signing of the Civil Marriage Protection Act in MD	today 11:30a: msnbc live w/thomas roberts -- ezekiel jackson-seiu 1199 discusses today.s signing of the civil marriage protection act in md	pos	pos
"Historic day has arrived ! Join @EqualityMD in Annapolis 5pm, @ the State House as @GovernorOMalley signs the Civil Marriage Protection Act."	historic day has arrived ! join AT_USER in annapolis 5pm, @ the state house as AT_USER signs the civil marriage protection act	pos	pos
"RW: A Gov By Any Other Name http://t.co/vsBMaOQE. Help! MD Gov is about to sign marriage bill, so we.ve decided he needs a new nom du blog."	rw: a gov by any other name URL help! md gov is about to sign marriage bill, so we.ve decided he needs a new nom du blog	neu	pos
Governor O.Malley to sign marriage equality law at 5pm today.  #mdpolitics #marryland #itsabouttime	governor o.malley to sign marriage equality law at 5pm today. mdpolitics marryland itsabouttime	pos	pos
Volunteering at the gay marriage bill signing! Camera crews using me to calibrate camera heights.	volunteering at the gay marriage bill signing! camera crews using me to calibrate camera heights	pos	pos
"RT @GovernorOMalley In an hour, we will sign the marriage equality bill into law. Watch live here: http://t.co/CTBeXbhg #MD4Equality #MDSSM"	rt AT_USER in an hour, we will sign the marriage equality bill into law. watch live here: URL md4equality mdssm	neu	pos
The stage is set! Today we make history in Maryland! #MDSSM #marriageequality http://t.co/5oA0pWT1	the stage is set! today we make history in maryland! mdssm marriageequality URL	pos	pos
Heading over to the bill signing on marriage equality.	heading over to the bill signing on marriage equality	pos	pos
Thank you @GovernorOMalley and all of our LGBT allies for making Maryland the 8th state to legalize same sex marriage!	thank you AT_USER and all of our lgbt allies for making maryland the 8th state to legalize same sex marriage!	pos	pos
O.Malley is about to sign Marriage Equality into law. Score 1 for equality!!!!!!!!! 0 for bigotry!!! :-D	o.malley is about to sign marriage equality into law. score 1 for equality!!!!!!!!! 0 for bigotry!!! :-d	pos	pos
Marriage equality bill signing #maryland #marraigeequality http://t.co/Gj8D1Zkr	marriage equality bill signing maryland marraigeequality URL	pos	pos
Marriage equality comes to Maryland.  #MDSSM #MD4Equality #Dignity http://t.co/83GGTZnM	marriage equality comes to maryland. mdssm md4equality dignity URL	pos	pos
"It.s official -  MD just became the next state to legalize same-sex marriage, Schoolhouse Rock style!!!! @EqualityMD #MDSSM #loveislove"	it.s official - md just became the next state to legalize same-sex marriage, schoolhouse rock style!!!! AT_USER mdssm loveislove	pos	pos
É??@GovernorOMalley: The marriage equality bill is officially signed! #MD4Equality #MDSSMÉ?ù	É??AT_USER the marriage equality bill is officially signed! md4equality mdssmÉ?ù	pos	pos
RT @MDers4Marriage: Bill is signed into law!!	rt AT_USER bill is signed into law!!	pos	pos
Home in time to see Gov. O.Malley sign the gay marriage bill into law.  This makes my day SO much better.  :)	home in time to see gov. o.malley sign the gay marriage bill into law. this makes my day so much better. :)	pos	pos
Gov O.Malley just signed Marryland Same-Sex Marriage Bill into law! #Marryland #EqualityNow ! @Blaqdavinci @blqmarthastwart @DearMiZdre	gov o.malley just signed marryland same-sex marriage bill into law! marryland equalitynow ! AT_USER AT_USER AT_USER	pos	pos
@GovernorOMalley with HB438. #mdssm #marriageequality #MD4Equality #marryland #LGBT http://t.co/WNsSemu0	AT_USER with hb438. mdssm marriageequality md4equality marryland lgbt URL	pos	pos
"For opponents of #MDssm & marriage equality who wish to rule by Bible, some theocracies: Afghanistan, Somalia, Sudan, Saudi Arabia, Iran"	for opponents of mdssm & marriage equality who wish to rule by bible, some theocracies: afghanistan, somalia, sudan, saudi arabia, iran	neu	pos
O.Malley signs same-sex marriage bill http://t.co/o78qu9mA	o.malley signs same-sex marriage bill URL	neu	pos
BREAKING: O.Malley signs same-sex marriage bill: http://t.co/SzqMt0h	breaking: o.malley signs same-sex marriage bill: URL	neu	pos
Marriage is so gay in Maryland.	marriage is so gay in maryland	pos	pos
Same-sex marriage: a big win for Maryland families http://t.co/rOgHRe6G	same-sex marriage: a big win for maryland families URL	pos	pos
"Guv O.Malley signs bill making gay marriage law, but consumation of gay marriage still illegal in MD. http://t.co/Q2ApzUP4 #marriageequality"	guv o.malley signs bill making gay marriage law, but consumation of gay marriage still illegal in md. URL marriageequality	pos	pos
Happy #Maryland FINALLY supports equal marriage for all! Shouldn.t even be an issue but it is & I.m glad to be in a state that.s on board.	happy maryland finally supports equal marriage for all! shouldn.t even be an issue but it is & i.m glad to be in a state that.s on board	pos	pos
An excellent editorial by Gov. O.Malley explaining why he supports civil marriage equality: http://t.co/z1OdkaIx http://t.co/u8jAWjt6	an excellent editorial by gov. o.malley explaining why he supports civil marriage equality: URL URL	pos	pos
Check out the excellent blog post by Rob Garagiola about the Marriage Equality bill signing. We.ve made history!! http://t.co/McdltrVt	check out the excellent blog post by rob garagiola about the marriage equality bill signing. we.ve made history!! URL	pos	pos
And here is the Governor actually signing the Civil Marriage Protection Act. You can see me and fellow 43rd Dist.... http://t.co/FBONoojk	and here is the governor actually signing the civil marriage protection act. you can see me and fellow 43rd dist.... URL	pos	pos
Iowa Poll: 56% opposes ban on same-sex marriage http://t.co/5pJXxlGO	iowa poll: 56% opposes ban on same-sex marriage URL	pos	pos
Dignity for All: Why I Signed Same-Sex Marriage into Maryland Law http://t.co/rEt90VwY via @HuffingtonPost	dignity for all: why i signed same-sex marriage into maryland law URL via AT_USER	neg	pos
LIVE IN ANNAPOLIS: Maryland Governor Signs Same-Sex Marriage Bill Into Law http://t.co/aQDp9Gki	live in annapolis: maryland governor signs same-sex marriage bill into law URL	neu	pos
"What.s worse, abusing police resources for a marriage proposal or to stop ur 2 girlfriends from killing you? Cause only 1 gets u indicted."	what.s worse, abusing police resources for a marriage proposal or to stop ur 2 girlfriends from killing you? cause only 1 gets u indicted	pos	pos
Article in Baltimore Gay Life about my recent research on public opinion toward same-sex marriage: http://t.co/lIXZNAVe	article in baltimore gay life about my recent research on public opinion toward same-sex marriage: URL	neu	pos
RT @billmaher: Congrats to MD for passing Gay Marriage - tho I personally think its a cynical ploy to have gay men spruce up Baltimore	rt AT_USER congrats to md for passing gay marriage - tho i personally think its a cynical ploy to have gay men spruce up baltimore	pos	pos
@Roxanne2homos IT PASSED!!  Last year u ask me how I was doing since marriage bill failed in the MD senate ... Better now. Wahoo!!!	AT_USER it passed!! last year u ask me how i was doing since marriage bill failed in the md senate ... better now. wahoo!!!	neu	pos
"Eyewitness #Korea & Marriage Equality in #Maryland (#Baltimore, March?ˇ3,?ˇ2012): http://t.co/IGBFla8q via @pslweb"	eyewitness korea & marriage equality in maryland (baltimore, march?ˇ3,?ˇ2012): URL via AT_USER	neu	pos
Shootings of Americans in U.S schools & Afghanistan! Plus gay marriage referendum. What do we do?! Watch #SquareOff tomorrow 11am ABC2!	shootings of americans in u.s schools & afghanistan! plus gay marriage referendum. what do we do?! watch squareoff tomorrow 11am abc2!	neu	pos
"#Maryland #Senate #Maryland Maryland Senate passes marriage bill, 25-22 | Washington Blade ... http://t.co/J6o4r10u"	maryland senate maryland maryland senate passes marriage bill, 25-22 | washington blade ... URL	neg	pos
@baltimoresun: TIMELINE: Looking back at the same-sex marriage debate in Maryland http://t.co/cMR61Ecs #MDSSM	AT_USER timeline: looking back at the same-sex marriage debate in maryland URL mdssm	neu	pos
#Eighth #State #Maryland Maryland Becomes Eighth State to Legalize Gay Marriage ... http://t.co/vbgBqDMJ  #hithotus	eighth state maryland maryland becomes eighth state to legalize gay marriage ... URL hithotus	pos	pos
Great article in the Sun on the financial/legal impact of marriage on gay couples #mdssm http://t.co/LipKTFB7	great article in the sun on the financial/legal impact of marriage on gay couples mdssm URL	neu	pos
The petition against same sex-marriage is ready to sign: http://t.co/v8DquUie	the petition against same sex-marriage is ready to sign: URL	neu	pos
"Same-sex marriage passes in MD, but don.t book the hall just yet... Darwinfish 2: One More Step http://t.co/6dp3aydd"	same-sex marriage passes in md, but don.t book the hall just yet... darwinfish 2: one more step URL	neu	pos
@mddems O.Malley claims the same thing but lobbied strongly for same-sex marriage. I guess OMalley doesn.t care about jobs.	AT_USER o.malley claims the same thing but lobbied strongly for same-sex marriage. i guess omalley doesn.t care about jobs	pos	pos
"Unlike in Maryland, the referendum fight in Maine will be to overturn a ban on same-sex marriage. If successful,... http://t.co/2TSXdIfi"	unlike in maryland, the referendum fight in maine will be to overturn a ban on same-sex marriage. if successful,... URL	neu	pos
"Ask @TheDemocrats to say ""I Do."" Cosign @FreedomToMarryÉ??s letter supporting a marriage platform plank: http://t.co/UAuQhCOj"	ask AT_USER to say ""i do."" cosign AT_USER letter supporting a marriage platform plank: URL	pos	pos
Here.s a more complete list of Marriage Equality: Next Steps meetings planned for this month. Montgomery... http://t.co/gN9gkvt3	here.s a more complete list of marriage equality: next steps meetings planned for this month. montgomery... URL	neu	pos
52 Percent Of Marylanders Would Uphold Same-Sex Marriage Law http://t.co/8Jy4d7d2 via @thinkprogress	52 percent of marylanders would uphold same-sex marriage law URL via AT_USER	neu	pos
"@NiaVardalos, my #BigFatGreekWedding take on marriage freedom.  Would love to talk about how you might help. Best!https://t.co/xi0hQm12"	AT_USER my bigfatgreekwedding take on marriage freedom. would love to talk about how you might help. best!URL	pos	pos
"Howard County for marriage equality meeting next Wed. 3/14, 7PM, Owen Brown Interfaith Center. FB me for more. #mdssm"	howard county for marriage equality meeting next wed. 3/14, 7pm, owen brown interfaith center. fb me for more. mdssm	pos	pos
ESPECIALLY in front of kids! RT @marriagetoday After work greet your spouse with a big hug and kiss Even in front of the kids. #romancetip	especially in front of kids! rt AT_USER after work greet your spouse with a big hug and kiss even in front of the kids. romancetip	pos	pos
#8th #State #Maryland adamfoxie	8th state maryland adamfoxie	pos	pos
"MD.ers show true colors - By 52-44, they SUPPORT marriage equality for LGBT brothers & sisters. http://t.co/PHEMGTf7 #MDSSM"	md.ers show true colors - by 52-44, they support marriage equality for lgbt brothers & sisters. URL mdssm	pos	pos
Sending love & thanks to the MD marriage plaintiffs & @ACLU_MD. It has been a long & difficult road since July 2004. http://t.co/97ozBVeY	sending love & thanks to the md marriage plaintiffs & AT_USER it has been a long & difficult road since july 2004. URL	pos	pos
Photo: Whats really wrong with marriage today. http://t.co/gkqSQRU0	photo: whats really wrong with marriage today. URL	pos	pos
Interesting cross-tab from recent @ppppolls on MD.s marriage equality law: divorcees oppose measure 49%-39% #MDSSM	interesting cross-tab from recent AT_USER on md.s marriage equality law: divorcees oppose measure 49%-39% mdssm	pos	pos
@sam_arora how about marriage equality Sam?	AT_USER how about marriage equality sam	pos	pos
At the @MDers4Marriage Civil Marriage Protection Act Next Steps meeting. Good diverse crowd...and they have pizza! #mdssm	at the AT_USER civil marriage protection act next steps meeting. good diverse crowd...and they have pizza! mdssm	pos	pos
New article on public opinion toward same-sex marriage - What's marriage (and family) got to do with it? http://t.co/3V8haL1p	new article on public opinion toward same-sex marriage - what's marriage (and family) got to do with it? URL	neu	pos
Gillian Anderson discusses past same-sex relationships http://t.co/dYkYxECm	gillian anderson discusses past same-sex relationships URL	neu	pos
"Resistance is futile, Maryland. RT @wbaltv11: Same-Sex Marriage Referendum Petitions Now Available http://t.co/HYNtSRkU"	resistance is futile, maryland. rt AT_USER same-sex marriage referendum petitions now available URL	neu	pos
500 Likes!!!!! Our goal for this week is complete! THANK YOU FOR SPREADING THE WORD! The Maryland Marriage... http://t.co/3HE1blgZ	500 likes!!!!! our goal for this week is complete! thank you for spreading the word! the maryland marriage... URL	neu	pos
Sign the @MDers4Marriage pledge to to defend Maryland.s civil marriage equality law. #mdssm #md http://t.co/340G6NyC	sign the AT_USER pledge to to defend maryland.s civil marriage equality law. mdssm md URL	pos	pos
"Marriage equality organizing meeting tonight, 7pm, Owen Brown Interfaith Center. Be there!"	marriage equality organizing meeting tonight, 7pm, owen brown interfaith center. be there!	pos	pos
"June 9th, Downtown Hagerstown, a pro- #LGBTQ event to promote #marriage #equality. #HagerstownHopes"	june 9th, downtown hagerstown, a pro- lgbtq event to promote marriage equality. hagerstownhopes	pos	pos
Another new article on public support for same-sex marriage. The focus: social contact and generational affiliation. http://t.co/O7BquW5K	another new article on public support for same-sex marriage. the focus: social contact and generational affiliation. URL	pos	pos
63 million Americans in 31 state elections voted to uphold marriage and the union between husband and wife.... http://t.co/MbuF2Tqc	63 million americans in 31 state elections voted to uphold marriage and the union between husband and wife.... URL	pos	pos
"We are a grassroots, non-partisan, interfaith coalition dedicated to preserving the traditional definition of marriage in Maryland law."	we are a grassroots, non-partisan, interfaith coalition dedicated to preserving the traditional definition of marriage in maryland law	neg	pos
Marriage Equality Next Steps Community Meeting in Harford County on March 28th at 6:30pm...details below. http://t.co/SemJ28IC	marriage equality next steps community meeting in harford county on march 28th at 6:30pm...details below. URL	neu	pos
9 Jun 2012 - Hagerstown MD - #LGBTQ #Pride #marriage #equality event. Spread the word. Cya there! #HagerstownHopes	9 jun 2012 - hagerstown md - lgbtq pride marriage equality event. spread the word. cya there! hagerstownhopes	pos	pos
Very cool.  Ben&Jerry.s release new flavor 2 promote marriage equality: Apple-y Ever After http://t.co/tdwpZaI2 #mdssm #marriageequality	very cool. ben&jerry.s release new flavor 2 promote marriage equality: apple-y ever after URL mdssm marriageequality	pos	pos
From Baltimore Sun:Same-sex divorce case heads to top Maryland court http://t.co/AMONID4g	from baltimore sun:same-sex divorce case heads to top maryland court URL	neu	pos
"June 9, 2012. Downtown Hagerstown, MD. 1p to 3p. #HagerstownHopes A pro #LGBT #GLBT #Marriage #Equality event in #Marryland. Spread the word"	june 9, 2012. downtown hagerstown, md. 1p to 3p. hagerstownhopes a pro lgbt glbt marriage equality event in marryland. spread the word	pos	pos
"If you live in Maryland and support equality, marriage, love, and commitment, please sign the pledge: https://t.co/ap8XpWoB"	if you live in maryland and support equality, marriage, love, and commitment, please sign the pledge: URL	pos	pos
@sam_arora what about marriage equality Sam? #epicfail.	AT_USER what about marriage equality sam? epicfail	pos	pos
RT @governoromalley: Marriage equality will have a positive economic impact on our State. More here: http://t.co/Dst3qHvX #MD4Equality	rt AT_USER marriage equality will have a positive economic impact on our state. more here: URL md4equality	neu	pos
We can.t rely on polling data to determine where MD stands on marriage equality.  Here.s why: http://t.co/Q5cImaCM	we can.t rely on polling data to determine where md stands on marriage equality. here.s why: URL	neu	pos
@sam_arora hey Sam. What about marriage equality?  #epicfail. Smh.	AT_USER hey sam. what about marriage equality? epicfail. smh	pos	pos
"I know this will freak out @JimXCountry, but I.ve had three gay-marriage-focused followers today alone."	i know this will freak out AT_USER but i.ve had three gay-marriage-focused followers today alone	pos	pos
@sam_arora what about marriage equality Sam?  Smh.	AT_USER what about marriage equality sam? smh	pos	pos
Folks trying to block gay marriage in Maryland ad on Outfilms? Boy did that take a wrong turn. I blocked them.	folks trying to block gay marriage in maryland ad on outfilms? boy did that take a wrong turn. i blocked them	pos	pos
7 ways to protect your #marriage from infidelity via @AARP love & relationships expert @pepperschwartz. http://t.co/EJuaCLdQ	7 ways to protect your marriage from infidelity via AT_USER love & relationships expert AT_USER URL	pos	pos
